ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,Mesh250m,WardLat,WardLon,MeshLat,MeshLon,Feature,FeatureValue,SHAPValue
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,MeshHedonicIndex_missing,1.0,0.0
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,mesh_median_ppsqm_lag1,850000.0,74994.59153376892
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,mesh_median_ppsqm_lag4,787500.0,-3153.3586139714726
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,mesh_median_ppsqm_growth_qoq,-12.73432449903038,-63972.733930112634
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,mesh_median_ppsqm_growth_yoy,-5.80847723704866,-5676.20174198282
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,mesh_median_ppsqm_ma4q,717939.5604395604,43274.74511655826
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,mesh_median_ppsqm_std4q,114083.78255850723,-2663.6358065256545
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,mesh_transaction_count,18.0,-78.0105524724326
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,mesh_avg_age,10.727272727272728,313.78216084019226
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,mesh_avg_area,64.16666666666667,-375.7692046691561
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,TimeTrend,60.0,266.479890750866
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,Ward_encoded,16.0,17.472436343813904
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,WardHedonicIndex,122.68883048560215,18.357331330363536
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,WardHedonicIndex_missing,1.0,0.0
42,RandomForest,MeshTokyo,val,741758.2417582418,749266.1827562457,-7507.9409980039345,2020-Q3,Nerima Ward,53394562,35.743647399492744,139.6287739276886,35.719670833771175,139.65331077575684,MeshHedonicIndex,101.56399728191612,-190.8059984745345
